tenant_id,date,gas_m3,water_m3,electricity_kwh,transaction_id,amount,tenor,addres,status,tenant_name,tenant_email,tenant_phone,tenant_address,industry,location,efficiency
T115,2024-01-05,783,13,4165,TRX1155,278405.0,3.0,Bogor,No-Default,Brown Ltd,jennifer47@example.org,+1-484-228-5984x193,"273 Catherine Brooks
Hernandezshire, SD 72928",Manufacturing,Cikarang,66.84393757503001
T116,2024-01-01,426,82,3223,,,,,,Cooper-Ashley,brownsarah@example.org,9903386861,"USS Elliott
FPO AA 04430",Tech,Cikarang,
T116,2024-01-02,228,97,2158,,,,,,Cooper-Ashley,brownsarah@example.org,9903386861,"USS Elliott
FPO AA 04430",Tech,Cikarang,
T116,2024-01-03,393,83,4510,,,,,,Cooper-Ashley,brownsarah@example.org,9903386861,"USS Elliott
FPO AA 04430",Tech,Cikarang,
T116,2024-01-04,634,60,1545,,,,,,Cooper-Ashley,brownsarah@example.org,9903386861,"USS Elliott
FPO AA 04430",Tech,Cikarang,
T116,2024-01-05,735,42,2931,TRX1165,327947.0,3.0,Jakarta,No-Default,Cooper-Ashley,brownsarah@example.org,9903386861,"USS Elliott
FPO AA 04430",Tech,Cikarang,111.88911634254521
T117,2024-01-01,684,27,589,,,,,,Rodriguez-James,ingrambrittany@example.com,598-933-1850,"919 Jacob Ridge
Sylviaton, MS 26854",FMCG,Cikarang,
T117,2024-01-02,287,92,2568,,,,,,Rodriguez-James,ingrambrittany@example.com,598-933-1850,"919 Jacob Ridge
Sylviaton, MS 26854",FMCG,Cikarang,
T117,2024-01-03,962,83,2201,,,,,,Rodriguez-James,ingrambrittany@example.com,598-933-1850,"919 Jacob Ridge
Sylviaton, MS 26854",FMCG,Cikarang,
T117,2024-01-04,173,51,600,,,,,,Rodriguez-James,ingrambrittany@example.com,598-933-1850,"919 Jacob Ridge
Sylviaton, MS 26854",FMCG,Cikarang,
T117,2024-01-05,272,38,3560,TRX1175,288153.0,12.0,Surabaya,No-Default,Rodriguez-James,ingrambrittany@example.com,598-933-1850,"919 Jacob Ridge
Sylviaton, MS 26854",FMCG,Cikarang,80.94185393258427
T118,2024-01-01,567,61,2962,,,,,,Preston-Bauer,hfrey@example.org,245-340-5258x09403,"378 Jeremiah Oval
Byrdfurt, AR 68244",Utilities,Cikarang,
T118,2024-01-02,729,29,2020,,,,,,Preston-Bauer,hfrey@example.org,245-340-5258x09403,"378 Jeremiah Oval
Byrdfurt, AR 68244",Utilities,Cikarang,
T118,2024-01-03,978,44,4967,,,,,,Preston-Bauer,hfrey@example.org,245-340-5258x09403,"378 Jeremiah Oval
Byrdfurt, AR 68244",Utilities,Cikarang,
T118,2024-01-04,984,28,1114,,,,,,Preston-Bauer,hfrey@example.org,245-340-5258x09403,"378 Jeremiah Oval
Byrdfurt, AR 68244",Utilities,Cikarang,
T118,2024-01-05,741,40,1836,TRX1185,113765.0,3.0,Bandung,No-Default,Preston-Bauer,hfrey@example.org,245-340-5258x09403,"378 Jeremiah Oval
Byrdfurt, AR 68244",Utilities,Cikarang,61.96350762527233
T119,2024-01-01,924,62,649,,,,,,"Mitchell, Williams and Davis",dennisperez@example.org,9522816638,"5517 Fischer Track
Emilyview, SD 20557",Utilities,Surabaya,
T119,2024-01-02,484,82,2499,,,,,,"Mitchell, Williams and Davis",dennisperez@example.org,9522816638,"5517 Fischer Track
Emilyview, SD 20557",Utilities,Surabaya,
T119,2024-01-03,605,33,1292,,,,,,"Mitchell, Williams and Davis",dennisperez@example.org,9522816638,"5517 Fischer Track
Emilyview, SD 20557",Utilities,Surabaya,
T119,2024-01-04,310,77,1056,,,,,,"Mitchell, Williams and Davis",dennisperez@example.org,9522816638,"5517 Fischer Track
Emilyview, SD 20557",Utilities,Surabaya,
T119,2024-01-05,145,13,2391,TRX1195,401682.0,12.0,Bogor,No-Default,"Mitchell, Williams and Davis",dennisperez@example.org,9522816638,"5517 Fischer Track
Emilyview, SD 20557",Utilities,Surabaya,167.99749058971142
T120,2024-01-01,120,32,1633,,,,,,"Murphy, Taylor and Ramirez",ynoble@example.org,(345)753-9275x5070,"493 Diane Brook Apt. 169
West Philipport, MD 98261",Utilities,Bogor,
T120,2024-01-02,890,93,1906,,,,,,"Murphy, Taylor and Ramirez",ynoble@example.org,(345)753-9275x5070,"493 Diane Brook Apt. 169
West Philipport, MD 98261",Utilities,Bogor,
T120,2024-01-03,272,42,1396,,,,,,"Murphy, Taylor and Ramirez",ynoble@example.org,(345)753-9275x5070,"493 Diane Brook Apt. 169
West Philipport, MD 98261",Utilities,Bogor,
T120,2024-01-04,950,63,3396,,,,,,"Murphy, Taylor and Ramirez",ynoble@example.org,(345)753-9275x5070,"493 Diane Brook Apt. 169
West Philipport, MD 98261",Utilities,Bogor,
T120,2024-01-05,350,13,1651,TRX1205,425684.0,6.0,Bogor,Default,"Murphy, Taylor and Ramirez",ynoble@example.org,(345)753-9275x5070,"493 Diane Brook Apt. 169
West Philipport, MD 98261",Utilities,Bogor,257.83403997577227
T121,2024-01-01,687,43,537,,,,,,"Gonzales, Alvarez and Griffin",amandamoore@example.net,+1-626-403-4184,"526 Maurice Plaza Apt. 694
Elizabethshire, CT 49237",Utilities,Surabaya,
T121,2024-01-02,237,61,546,,,,,,"Gonzales, Alvarez and Griffin",amandamoore@example.net,+1-626-403-4184,"526 Maurice Plaza Apt. 694
Elizabethshire, CT 49237",Utilities,Surabaya,
T121,2024-01-03,335,36,2244,,,,,,"Gonzales, Alvarez and Griffin",amandamoore@example.net,+1-626-403-4184,"526 Maurice Plaza Apt. 694
Elizabethshire, CT 49237",Utilities,Surabaya,
T121,2024-01-04,769,54,4392,,,,,,"Gonzales, Alvarez and Griffin",amandamoore@example.net,+1-626-403-4184,"526 Maurice Plaza Apt. 694
Elizabethshire, CT 49237",Utilities,Surabaya,
T121,2024-01-05,55,66,4554,TRX1215,88308.0,3.0,Surabaya,No-Default,"Gonzales, Alvarez and Griffin",amandamoore@example.net,+1-626-403-4184,"526 Maurice Plaza Apt. 694
Elizabethshire, CT 49237",Utilities,Surabaya,19.391304347826086
T122,2024-01-01,717,58,4608,,,,,,Porter-Blake,dwarren@example.org,001-398-370-2814,"86816 Gerald Parkway
Ericmouth, MP 48533",Energy,Cikarang,
T122,2024-01-02,224,87,2391,,,,,,Porter-Blake,dwarren@example.org,001-398-370-2814,"86816 Gerald Parkway
Ericmouth, MP 48533",Energy,Cikarang,
T122,2024-01-03,457,100,3538,,,,,,Porter-Blake,dwarren@example.org,001-398-370-2814,"86816 Gerald Parkway
Ericmouth, MP 48533",Energy,Cikarang,
T122,2024-01-04,818,10,514,,,,,,Porter-Blake,dwarren@example.org,001-398-370-2814,"86816 Gerald Parkway
Ericmouth, MP 48533",Energy,Cikarang,
T122,2024-01-05,854,11,4088,TRX1225,414599.0,3.0,Jakarta,No-Default,Porter-Blake,dwarren@example.org,001-398-370-2814,"86816 Gerald Parkway
Ericmouth, MP 48533",Energy,Cikarang,101.418542074364
T123,2024-01-01,596,30,4953,,,,,,Oliver LLC,conwaycandace@example.com,565-913-5667x50355,"424 Anthony Cape Suite 873
Armstrongborough, CO 46329",FMCG,Surabaya,
T123,2024-01-02,304,84,4123,,,,,,Oliver LLC,conwaycandace@example.com,565-913-5667x50355,"424 Anthony Cape Suite 873
Armstrongborough, CO 46329",FMCG,Surabaya,
T123,2024-01-03,344,64,1903,,,,,,Oliver LLC,conwaycandace@example.com,565-913-5667x50355,"424 Anthony Cape Suite 873
Armstrongborough, CO 46329",FMCG,Surabaya,
T123,2024-01-04,764,41,1897,,,,,,Oliver LLC,conwaycandace@example.com,565-913-5667x50355,"424 Anthony Cape Suite 873
Armstrongborough, CO 46329",FMCG,Surabaya,
T123,2024-01-05,194,45,3961,TRX1235,56409.0,6.0,Bogor,Default,Oliver LLC,conwaycandace@example.com,565-913-5667x50355,"424 Anthony Cape Suite 873
Armstrongborough, CO 46329",FMCG,Surabaya,14.24110073213835
T124,2024-01-01,296,25,3125,,,,,,Lewis PLC,jasontrujillo@example.net,+1-998-601-6793x595,"21800 Chelsea Harbor
Port Melissa, CO 70406",Tech,Cikarang,
T124,2024-01-02,634,70,1856,,,,,,Lewis PLC,jasontrujillo@example.net,+1-998-601-6793x595,"21800 Chelsea Harbor
Port Melissa, CO 70406",Tech,Cikarang,
T124,2024-01-03,580,17,3652,,,,,,Lewis PLC,jasontrujillo@example.net,+1-998-601-6793x595,"21800 Chelsea Harbor
Port Melissa, CO 70406",Tech,Cikarang,
T124,2024-01-04,920,90,571,,,,,,Lewis PLC,jasontrujillo@example.net,+1-998-601-6793x595,"21800 Chelsea Harbor
Port Melissa, CO 70406",Tech,Cikarang,
T124,2024-01-05,687,99,623,TRX1245,479244.0,6.0,Bandung,Default,Lewis PLC,jasontrujillo@example.net,+1-998-601-6793x595,"21800 Chelsea Harbor
Port Melissa, CO 70406",Tech,Cikarang,769.2520064205457
T125,2024-01-01,855,63,642,,,,,,Wright-Cruz,xavier84@example.net,374.573.3623,"00706 Thompson Lodge
Larsonport, HI 49822",Energy,Bandung,
T125,2024-01-02,762,12,2100,,,,,,Wright-Cruz,xavier84@example.net,374.573.3623,"00706 Thompson Lodge
Larsonport, HI 49822",Energy,Bandung,
T125,2024-01-03,519,87,3347,,,,,,Wright-Cruz,xavier84@example.net,374.573.3623,"00706 Thompson Lodge
Larsonport, HI 49822",Energy,Bandung,
T125,2024-01-04,112,89,2469,,,,,,Wright-Cruz,xavier84@example.net,374.573.3623,"00706 Thompson Lodge
Larsonport, HI 49822",Energy,Bandung,
T125,2024-01-05,405,30,972,TRX1255,422072.0,12.0,Surabaya,No-Default,Wright-Cruz,xavier84@example.net,374.573.3623,"00706 Thompson Lodge
Larsonport, HI 49822",Energy,Bandung,434.2304526748971
T126,2024-01-01,202,87,4882,,,,,,Gibson-Le,acampbell@example.org,(732)238-6489x0469,"9048 Ryan Ridges Suite 752
Port Kristin, PW 90978",Manufacturing,Bogor,
T126,2024-01-02,395,68,840,,,,,,Gibson-Le,acampbell@example.org,(732)238-6489x0469,"9048 Ryan Ridges Suite 752
Port Kristin, PW 90978",Manufacturing,Bogor,
T126,2024-01-03,615,31,816,,,,,,Gibson-Le,acampbell@example.org,(732)238-6489x0469,"9048 Ryan Ridges Suite 752
Port Kristin, PW 90978",Manufacturing,Bogor,
T126,2024-01-04,363,39,3245,,,,,,Gibson-Le,acampbell@example.org,(732)238-6489x0469,"9048 Ryan Ridges Suite 752
Port Kristin, PW 90978",Manufacturing,Bogor,
T126,2024-01-05,193,48,1549,TRX1265,108233.0,6.0,Cikarang,No-Default,Gibson-Le,acampbell@example.org,(732)238-6489x0469,"9048 Ryan Ridges Suite 752
Port Kristin, PW 90978",Manufacturing,Bogor,69.87282117495158
T127,2024-01-01,677,15,1933,,,,,,Mason Ltd,sophiaray@example.net,719.501.3466x604,"82283 Steven Pine Suite 781
East Jimville, VA 52057",FMCG,Bogor,
T127,2024-01-02,617,15,3652,,,,,,Mason Ltd,sophiaray@example.net,719.501.3466x604,"82283 Steven Pine Suite 781
East Jimville, VA 52057",FMCG,Bogor,
T127,2024-01-03,750,60,1263,,,,,,Mason Ltd,sophiaray@example.net,719.501.3466x604,"82283 Steven Pine Suite 781
East Jimville, VA 52057",FMCG,Bogor,
T127,2024-01-04,78,68,1794,,,,,,Mason Ltd,sophiaray@example.net,719.501.3466x604,"82283 Steven Pine Suite 781
East Jimville, VA 52057",FMCG,Bogor,
T127,2024-01-05,201,37,2287,TRX1275,323588.0,6.0,Cikarang,No-Default,Mason Ltd,sophiaray@example.net,719.501.3466x604,"82283 Steven Pine Suite 781
East Jimville, VA 52057",FMCG,Bogor,141.4901617839965
T128,2024-01-01,393,36,4985,,,,,,White PLC,fsimmons@example.com,(234)259-2638,"0176 Schmidt Circles Apt. 576
Lake Jasmin, MD 79313",Manufacturing,Cikarang,
T128,2024-01-02,994,10,1633,,,,,,White PLC,fsimmons@example.com,(234)259-2638,"0176 Schmidt Circles Apt. 576
Lake Jasmin, MD 79313",Manufacturing,Cikarang,
T128,2024-01-03,515,62,2103,,,,,,White PLC,fsimmons@example.com,(234)259-2638,"0176 Schmidt Circles Apt. 576
Lake Jasmin, MD 79313",Manufacturing,Cikarang,
T128,2024-01-04,936,45,4498,,,,,,White PLC,fsimmons@example.com,(234)259-2638,"0176 Schmidt Circles Apt. 576
Lake Jasmin, MD 79313",Manufacturing,Cikarang,
T128,2024-01-05,103,83,3873,TRX1285,304406.0,6.0,Surabaya,No-Default,White PLC,fsimmons@example.com,(234)259-2638,"0176 Schmidt Circles Apt. 576
Lake Jasmin, MD 79313",Manufacturing,Cikarang,78.59695326620191
T129,2024-01-01,162,61,2579,,,,,,"Smith, Harris and Ellis",zwest@example.org,3598068308,"20565 Hunter Groves
Lake Autumn, OR 02188",Tech,Cikarang,
T129,2024-01-02,602,78,2030,,,,,,"Smith, Harris and Ellis",zwest@example.org,3598068308,"20565 Hunter Groves
Lake Autumn, OR 02188",Tech,Cikarang,
T129,2024-01-03,194,59,4068,,,,,,"Smith, Harris and Ellis",zwest@example.org,3598068308,"20565 Hunter Groves
Lake Autumn, OR 02188",Tech,Cikarang,
T129,2024-01-04,250,68,618,,,,,,"Smith, Harris and Ellis",zwest@example.org,3598068308,"20565 Hunter Groves
Lake Autumn, OR 02188",Tech,Cikarang,
T129,2024-01-05,584,85,4556,TRX1295,326898.0,3.0,Bogor,Default,"Smith, Harris and Ellis",zwest@example.org,3598068308,"20565 Hunter Groves
Lake Autumn, OR 02188",Tech,Cikarang,71.75109745390694
T130,2024-01-01,109,73,3318,,,,,,Cruz and Sons,kathy17@example.net,(217)489-6526x824,"34816 Ross Alley Suite 964
South Jonathanstad, CA 42047",Manufacturing,Bandung,
T130,2024-01-02,699,88,3161,,,,,,Cruz and Sons,kathy17@example.net,(217)489-6526x824,"34816 Ross Alley Suite 964
South Jonathanstad, CA 42047",Manufacturing,Bandung,
T130,2024-01-03,156,21,4035,,,,,,Cruz and Sons,kathy17@example.net,(217)489-6526x824,"34816 Ross Alley Suite 964
South Jonathanstad, CA 42047",Manufacturing,Bandung,
T130,2024-01-04,651,33,2262,,,,,,Cruz and Sons,kathy17@example.net,(217)489-6526x824,"34816 Ross Alley Suite 964
South Jonathanstad, CA 42047",Manufacturing,Bandung,
T130,2024-01-05,806,28,3052,TRX1305,281026.0,12.0,Surabaya,Default,Cruz and Sons,kathy17@example.net,(217)489-6526x824,"34816 Ross Alley Suite 964
South Jonathanstad, CA 42047",Manufacturing,Bandung,92.07929226736566
T131,2024-01-01,763,12,3286,,,,,,"Wilson, Chapman and Harris",fbryan@example.net,(642)899-6006,"335 Christopher Place
Emilyfort, MH 26665",Energy,Bogor,
T131,2024-01-02,150,16,3266,,,,,,"Wilson, Chapman and Harris",fbryan@example.net,(642)899-6006,"335 Christopher Place
Emilyfort, MH 26665",Energy,Bogor,
T131,2024-01-03,523,62,3618,,,,,,"Wilson, Chapman and Harris",fbryan@example.net,(642)899-6006,"335 Christopher Place
Emilyfort, MH 26665",Energy,Bogor,
T131,2024-01-04,728,46,2144,,,,,,"Wilson, Chapman and Harris",fbryan@example.net,(642)899-6006,"335 Christopher Place
Emilyfort, MH 26665",Energy,Bogor,
T131,2024-01-05,436,68,2524,TRX1315,358387.0,3.0,Surabaya,Default,"Wilson, Chapman and Harris",fbryan@example.net,(642)899-6006,"335 Christopher Place
Emilyfort, MH 26665",Energy,Bogor,141.99167987321712
T132,2024-01-01,882,37,4312,,,,,,"Smith, Davis and Lewis",zsweeney@example.org,(338)590-9377,"9200 Erika Plains Suite 631
Masonside, NC 87006",Tech,Jakarta,
T132,2024-01-02,10,83,1874,,,,,,"Smith, Davis and Lewis",zsweeney@example.org,(338)590-9377,"9200 Erika Plains Suite 631
Masonside, NC 87006",Tech,Jakarta,
T132,2024-01-03,90,61,2847,,,,,,"Smith, Davis and Lewis",zsweeney@example.org,(338)590-9377,"9200 Erika Plains Suite 631
Masonside, NC 87006",Tech,Jakarta,
T132,2024-01-04,999,45,3414,,,,,,"Smith, Davis and Lewis",zsweeney@example.org,(338)590-9377,"9200 Erika Plains Suite 631
Masonside, NC 87006",Tech,Jakarta,
T132,2024-01-05,255,38,554,TRX1325,211080.0,6.0,Cikarang,No-Default,"Smith, Davis and Lewis",zsweeney@example.org,(338)590-9377,"9200 Erika Plains Suite 631
Masonside, NC 87006",Tech,Jakarta,381.01083032490976
T133,2024-01-01,120,44,4045,,,,,,Green-Kelly,michaelphillips@example.com,001-929-689-9760x5512,"31428 Walter Turnpike Apt. 988
Lake Blakebury, GA 85575",Utilities,Bandung,
T133,2024-01-02,286,89,2662,,,,,,Green-Kelly,michaelphillips@example.com,001-929-689-9760x5512,"31428 Walter Turnpike Apt. 988
Lake Blakebury, GA 85575",Utilities,Bandung,
T133,2024-01-03,665,27,4091,,,,,,Green-Kelly,michaelphillips@example.com,001-929-689-9760x5512,"31428 Walter Turnpike Apt. 988
Lake Blakebury, GA 85575",Utilities,Bandung,
T133,2024-01-04,153,32,4871,,,,,,Green-Kelly,michaelphillips@example.com,001-929-689-9760x5512,"31428 Walter Turnpike Apt. 988
Lake Blakebury, GA 85575",Utilities,Bandung,
T133,2024-01-05,462,78,862,TRX1335,106983.0,6.0,Bandung,No-Default,Green-Kelly,michaelphillips@example.com,001-929-689-9760x5512,"31428 Walter Turnpike Apt. 988
Lake Blakebury, GA 85575",Utilities,Bandung,124.11020881670534
T134,2024-01-01,388,24,3855,,,,,,Silva-Lewis,ericgutierrez@example.net,330.801.5030,"6561 Misty Locks
West Paulburgh, LA 69138",FMCG,Surabaya,
T134,2024-01-02,689,82,4292,,,,,,Silva-Lewis,ericgutierrez@example.net,330.801.5030,"6561 Misty Locks
West Paulburgh, LA 69138",FMCG,Surabaya,
T134,2024-01-03,951,23,2623,,,,,,Silva-Lewis,ericgutierrez@example.net,330.801.5030,"6561 Misty Locks
West Paulburgh, LA 69138",FMCG,Surabaya,
T134,2024-01-04,707,78,1985,,,,,,Silva-Lewis,ericgutierrez@example.net,330.801.5030,"6561 Misty Locks
West Paulburgh, LA 69138",FMCG,Surabaya,
T134,2024-01-05,691,21,2467,TRX1345,134337.0,3.0,Bandung,Default,Silva-Lewis,ericgutierrez@example.net,330.801.5030,"6561 Misty Locks
West Paulburgh, LA 69138",FMCG,Surabaya,54.4535873530604
T135,2024-01-01,448,91,4290,,,,,,Smith LLC,michaelwood@example.org,416-392-3664,"30636 Bauer Stravenue
Lake Erica, GU 12232",Tech,Jakarta,
T135,2024-01-02,620,87,2689,,,,,,Smith LLC,michaelwood@example.org,416-392-3664,"30636 Bauer Stravenue
Lake Erica, GU 12232",Tech,Jakarta,
T135,2024-01-03,552,20,3378,,,,,,Smith LLC,michaelwood@example.org,416-392-3664,"30636 Bauer Stravenue
Lake Erica, GU 12232",Tech,Jakarta,
T135,2024-01-04,841,50,1151,,,,,,Smith LLC,michaelwood@example.org,416-392-3664,"30636 Bauer Stravenue
Lake Erica, GU 12232",Tech,Jakarta,
T135,2024-01-05,423,43,874,TRX1355,388503.0,6.0,Jakarta,Default,Smith LLC,michaelwood@example.org,416-392-3664,"30636 Bauer Stravenue
Lake Erica, GU 12232",Tech,Jakarta,444.5114416475973
T136,2024-01-01,201,14,2588,,,,,,Ray Group,scottmoore@example.org,+1-605-892-9146x75644,"98501 Kelly Mission
Rossside, IA 83366",FMCG,Bandung,
T136,2024-01-02,577,10,4417,,,,,,Ray Group,scottmoore@example.org,+1-605-892-9146x75644,"98501 Kelly Mission
Rossside, IA 83366",FMCG,Bandung,
T136,2024-01-03,907,23,777,,,,,,Ray Group,scottmoore@example.org,+1-605-892-9146x75644,"98501 Kelly Mission
Rossside, IA 83366",FMCG,Bandung,
T136,2024-01-04,18,80,3361,,,,,,Ray Group,scottmoore@example.org,+1-605-892-9146x75644,"98501 Kelly Mission
Rossside, IA 83366",FMCG,Bandung,
T136,2024-01-05,20,82,2621,TRX1365,56563.0,3.0,Jakarta,No-Default,Ray Group,scottmoore@example.org,+1-605-892-9146x75644,"98501 Kelly Mission
Rossside, IA 83366",FMCG,Bandung,21.580694391453644
T137,2024-01-01,648,75,3069,,,,,,Cox-Ayers,katherinebowers@example.com,339-759-6485x1891,"190 Christina Falls Suite 853
South Amandachester, AK 42465",Manufacturing,Bandung,
T137,2024-01-02,336,61,4818,,,,,,Cox-Ayers,katherinebowers@example.com,339-759-6485x1891,"190 Christina Falls Suite 853
South Amandachester, AK 42465",Manufacturing,Bandung,
T137,2024-01-03,92,78,4045,,,,,,Cox-Ayers,katherinebowers@example.com,339-759-6485x1891,"190 Christina Falls Suite 853
South Amandachester, AK 42465",Manufacturing,Bandung,
T137,2024-01-04,869,54,3081,,,,,,Cox-Ayers,katherinebowers@example.com,339-759-6485x1891,"190 Christina Falls Suite 853
South Amandachester, AK 42465",Manufacturing,Bandung,
T137,2024-01-05,474,13,1507,TRX1375,328907.0,3.0,Surabaya,No-Default,Cox-Ayers,katherinebowers@example.com,339-759-6485x1891,"190 Christina Falls Suite 853
South Amandachester, AK 42465",Manufacturing,Bandung,218.2528201725282
T138,2024-01-01,381,53,546,,,,,,"Rivas, Brown and Mitchell",cherylcarter@example.org,200-233-9063,"22869 Angie Crossing Apt. 268
South Johnport, WA 81609",FMCG,Surabaya,
T138,2024-01-02,598,26,3351,,,,,,"Rivas, Brown and Mitchell",cherylcarter@example.org,200-233-9063,"22869 Angie Crossing Apt. 268
South Johnport, WA 81609",FMCG,Surabaya,
T138,2024-01-03,381,96,633,,,,,,"Rivas, Brown and Mitchell",cherylcarter@example.org,200-233-9063,"22869 Angie Crossing Apt. 268
South Johnport, WA 81609",FMCG,Surabaya,
T138,2024-01-04,160,37,4514,,,,,,"Rivas, Brown and Mitchell",cherylcarter@example.org,200-233-9063,"22869 Angie Crossing Apt. 268
South Johnport, WA 81609",FMCG,Surabaya,
T138,2024-01-05,573,35,2893,TRX1385,481670.0,3.0,Cikarang,Default,"Rivas, Brown and Mitchell",cherylcarter@example.org,200-233-9063,"22869 Angie Crossing Apt. 268
South Johnport, WA 81609",FMCG,Surabaya,166.49498790183202
T139,2024-01-01,964,13,4160,,,,,,"Myers, Webb and Harris",thompsonerika@example.org,(706)472-6955x0091,"561 Ashley Burg
Christinestad, DE 67494",Energy,Bandung,
T139,2024-01-02,900,70,668,,,,,,"Myers, Webb and Harris",thompsonerika@example.org,(706)472-6955x0091,"561 Ashley Burg
Christinestad, DE 67494",Energy,Bandung,
T139,2024-01-03,916,73,3661,,,,,,"Myers, Webb and Harris",thompsonerika@example.org,(706)472-6955x0091,"561 Ashley Burg
Christinestad, DE 67494",Energy,Bandung,
T139,2024-01-04,486,41,2533,,,,,,"Myers, Webb and Harris",thompsonerika@example.org,(706)472-6955x0091,"561 Ashley Burg
Christinestad, DE 67494",Energy,Bandung,
T139,2024-01-05,819,95,4675,TRX1395,474342.0,12.0,Cikarang,No-Default,"Myers, Webb and Harris",thompsonerika@example.org,(706)472-6955x0091,"561 Ashley Burg
Christinestad, DE 67494",Energy,Bandung,101.46352941176471
T140,2024-01-01,23,50,565,,,,,,Cunningham PLC,klinestephanie@example.com,695-433-8109x32151,"3914 Scott Via Apt. 867
West Whitney, AL 31166",Tech,Bandung,
T140,2024-01-02,730,21,1885,,,,,,Cunningham PLC,klinestephanie@example.com,695-433-8109x32151,"3914 Scott Via Apt. 867
West Whitney, AL 31166",Tech,Bandung,
T140,2024-01-03,183,78,811,,,,,,Cunningham PLC,klinestephanie@example.com,695-433-8109x32151,"3914 Scott Via Apt. 867
West Whitney, AL 31166",Tech,Bandung,
T140,2024-01-04,718,95,3859,,,,,,Cunningham PLC,klinestephanie@example.com,695-433-8109x32151,"3914 Scott Via Apt. 867
West Whitney, AL 31166",Tech,Bandung,
T140,2024-01-05,323,37,4032,TRX1405,390665.0,12.0,Bandung,Default,Cunningham PLC,klinestephanie@example.com,695-433-8109x32151,"3914 Scott Via Apt. 867
West Whitney, AL 31166",Tech,Bandung,96.89112103174604
T141,2024-01-01,185,88,1477,,,,,,Goodman LLC,bentonstephanie@example.net,(962)219-5361,"6943 Rachel Pines
Derrickview, WI 15437",Manufacturing,Jakarta,
T141,2024-01-02,783,93,3483,,,,,,Goodman LLC,bentonstephanie@example.net,(962)219-5361,"6943 Rachel Pines
Derrickview, WI 15437",Manufacturing,Jakarta,
T141,2024-01-03,251,40,3789,,,,,,Goodman LLC,bentonstephanie@example.net,(962)219-5361,"6943 Rachel Pines
Derrickview, WI 15437",Manufacturing,Jakarta,
T141,2024-01-04,46,27,4257,,,,,,Goodman LLC,bentonstephanie@example.net,(962)219-5361,"6943 Rachel Pines
Derrickview, WI 15437",Manufacturing,Jakarta,
T141,2024-01-05,172,87,4842,TRX1415,234416.0,12.0,Bandung,No-Default,Goodman LLC,bentonstephanie@example.net,(962)219-5361,"6943 Rachel Pines
Derrickview, WI 15437",Manufacturing,Jakarta,48.413052457662126
T142,2024-01-01,141,63,1671,,,,,,Smith-Garcia,martinrobert@example.net,001-851-395-6450x2714,"21034 Robert Motorway Suite 373
New Jenna, AR 72514",FMCG,Cikarang,
T142,2024-01-02,235,26,1274,,,,,,Smith-Garcia,martinrobert@example.net,001-851-395-6450x2714,"21034 Robert Motorway Suite 373
New Jenna, AR 72514",FMCG,Cikarang,
T142,2024-01-03,834,62,2632,,,,,,Smith-Garcia,martinrobert@example.net,001-851-395-6450x2714,"21034 Robert Motorway Suite 373
New Jenna, AR 72514",FMCG,Cikarang,
T142,2024-01-04,471,65,4274,,,,,,Smith-Garcia,martinrobert@example.net,001-851-395-6450x2714,"21034 Robert Motorway Suite 373
New Jenna, AR 72514",FMCG,Cikarang,
T142,2024-01-05,792,92,944,TRX1425,243508.0,6.0,Jakarta,No-Default,Smith-Garcia,martinrobert@example.net,001-851-395-6450x2714,"21034 Robert Motorway Suite 373
New Jenna, AR 72514",FMCG,Cikarang,257.95338983050846
T143,2024-01-01,604,54,1083,,,,,,Cruz Group,amandacortez@example.net,868-248-5232,"PSC 2342, Box 8977
APO AE 49578",Manufacturing,Surabaya,
T143,2024-01-02,103,73,2322,,,,,,Cruz Group,amandacortez@example.net,868-248-5232,"PSC 2342, Box 8977
APO AE 49578",Manufacturing,Surabaya,
T143,2024-01-03,719,68,2020,,,,,,Cruz Group,amandacortez@example.net,868-248-5232,"PSC 2342, Box 8977
APO AE 49578",Manufacturing,Surabaya,
T143,2024-01-04,38,82,1098,,,,,,Cruz Group,amandacortez@example.net,868-248-5232,"PSC 2342, Box 8977
APO AE 49578",Manufacturing,Surabaya,
T143,2024-01-05,690,53,3866,TRX1435,220912.0,6.0,Cikarang,Default,Cruz Group,amandacortez@example.net,868-248-5232,"PSC 2342, Box 8977
APO AE 49578",Manufacturing,Surabaya,57.14226590791516
T144,2024-01-01,225,11,2444,,,,,,Medina-Williams,jeffery27@example.org,(871)710-7621x10368,"414 Timothy Garden Apt. 109
Johnsonfort, GU 39208",FMCG,Bogor,
T144,2024-01-02,849,59,3851,,,,,,Medina-Williams,jeffery27@example.org,(871)710-7621x10368,"414 Timothy Garden Apt. 109
Johnsonfort, GU 39208",FMCG,Bogor,
T144,2024-01-03,342,100,4576,,,,,,Medina-Williams,jeffery27@example.org,(871)710-7621x10368,"414 Timothy Garden Apt. 109
Johnsonfort, GU 39208",FMCG,Bogor,
T144,2024-01-04,375,62,2835,,,,,,Medina-Williams,jeffery27@example.org,(871)710-7621x10368,"414 Timothy Garden Apt. 109
Johnsonfort, GU 39208",FMCG,Bogor,
T144,2024-01-05,403,93,4377,TRX1445,492140.0,6.0,Bogor,Default,Medina-Williams,jeffery27@example.org,(871)710-7621x10368,"414 Timothy Garden Apt. 109
Johnsonfort, GU 39208",FMCG,Bogor,112.43774274617317
